Date,Open,High,Low,Close,Adj Close,Volume
"Mar 12, 2025",704.14,708.30,696.74,703.37,695.75,"1,306,300"
"Mar 11, 2025",698.82,702.00,681.26,690.21,682.73,"1,616,800"
"Mar 10, 2025",697.98,699.00,676.00,683.11,675.71,"2,321,500"
"Mar 07, 2025",726.16,734.00,715.50,732.22,724.28,"1,426,400"
"Mar 06, 2025",718.85,731.17,711.00,714.84,707.09,"1,427,900"
"Mar 05, 2025",731.62,740.55,719.30,739.75,731.73,"1,754,300"
"Mar 04, 2025",698.27,721.30,692.69,708.22,700.54,"2,044,700"
"Mar 03, 2025",722.05,732.35,692.48,699.86,692.27,"2,284,100"
"Feb 28, 2025",706.82,713.50,697.51,709.08,701.39,"1,773,400"
"Feb 27, 2025",743.42,744.80,696.91,697.70,690.14,"2,342,800"
"Feb 26, 2025",743.82,753.77,738.91,746.93,738.83,"1,401,400"
"Feb 25, 2025",732.19,738.98,726.21,730.19,722.28,"1,691,200"
"Feb 24, 2025",746.13,750.88,734.70,735.96,727.98,"1,471,200"
"Feb 21, 2025",744.15,745.71,733.20,737.21,729.22,"1,472,300"
"Feb 20, 2025",751.35,755.51,740.42,743.09,735.04,"1,185,900"
"Feb 19, 2025",743.96,752.87,741.69,744.80,736.73,"1,457,900"
"Feb 18, 2025",757.44,758.93,738.60,744.22,736.15,"1,715,400"
"Feb 14, 2025",778.22,778.36,748.68,751.55,743.40,"2,047,300"
"Feb 13, 2025",754.77,776.99,752.75,776.99,768.57,"1,674,100"
"Feb 12, 2025",738.35,756.79,733.56,756.17,747.97,"1,077,800"
"Feb 11, 2025",744.67,753.49,743.88,752.98,744.82,"1,096,700"
"Feb 10, 2025",736.72,745.56,735.88,744.08,734.46,"985,700"
"Feb 07, 2025",739.05,742.32,723.75,727.70,718.29,"1,312,400"
"Feb 06, 2025",737.69,742.41,735.01,739.13,729.58,"1,120,200"
"Feb 05, 2025",729.24,743.21,722.40,742.59,732.99,"1,249,700"
"Feb 04, 2025",736.90,742.69,729.28,731.41,721.96,"1,497,000"
"Feb 03, 2025",719.13,735.45,717.92,731.06,721.61,"1,647,200"
"Jan 31, 2025",748.09,754.60,737.77,739.31,729.75,"2,125,700"
"Jan 30, 2025",740.10,745.59,730.58,736.99,727.46,"2,745,600"
"Jan 29, 2025",727.16,728.46,704.60,712.65,703.44,"4,971,500"
"Jan 28, 2025",678.80,693.45,666.60,683.35,674.52,"2,811,900"
"Jan 27, 2025",672.79,690.60,671.94,690.15,681.23,"4,947,800"
